"Time (s)","Pressure (hPa)"
4.472293082E2,9.923141479E2
4.472693012E2,9.923149414E2
4.473093076E2,9.923153076E2
4.473493048E2,9.923165283E2
4.473893131E2,9.923177490E2
4.474293110E2,9.923173828E2
4.474693085E2,9.923172607E2
4.475093068E2,9.923177490E2
4.475493084E2,9.923182373E2
4.475893122E2,9.923189697E2
4.476293045E2,9.923204346E2
4.476693071E2,9.923186646E2
4.477093085E2,9.923172607E2
4.477493069E2,9.923167725E2
4.477893097E2,9.923143311E2
4.478293030E2,9.923100586E2
4.478693096E2,9.923074951E2
4.479093097E2,9.923061523E2
4.479492971E2,9.923055420E2
4.479893065E2,9.923076172E2
4.480293051E2,9.923114014E2
4.480693102E2,9.923139648E2
4.481093075E2,9.923147583E2
4.481493102E2,9.923144531E2
4.481893070E2,9.923117065E2
4.482293064E2,9.923077393E2
4.482693112E2,9.923065186E2
4.483093045E2,9.923057861E2
4.483493128E2,9.923035889E2
4.483893057E2,9.923015747E2
4.484293035E2,9.923018799E2
4.484693092E2,9.923034058E2
4.485093032E2,9.923025513E2
4.485493093E2,9.923011475E2
4.485893081E2,9.923026123E2
4.486293029E2,9.923030396E2
4.486692922E2,9.922996826E2
4.487093017E2,9.922977295E2
4.487493084E2,9.922978516E2
4.487893100E2,9.922967529E2
4.488293101E2,9.922935791E2
4.488693065E2,9.922906494E2
4.489093058E2,9.922883911E2
4.489493146E2,9.922852783E2
4.489893056E2,9.922813721E2
4.490293084E2,9.922797852E2
4.490693110E2,9.922791748E2
4.491093048E2,9.922776489E2
4.491493119E2,9.922774658E2
4.491893092E2,9.922785034E2
4.492293107E2,9.922786255E2
4.492693149E2,9.922784424E2
4.493093022E2,9.922786255E2
4.493493063E2,9.922778320E2
4.493893025E2,9.922765503E2
4.494293076E2,9.922756958E2
4.494693050E2,9.922745361E2
4.495093107E2,9.922727661E2
4.495493057E2,9.922716064E2
4.495893019E2,9.922716064E2
4.496293080E2,9.922720947E2
4.496692976E2,9.922732544E2
4.497093114E2,9.922745361E2
4.497493074E2,9.922719727E2
4.497893064E2,9.922680664E2
4.498293065E2,9.922647705E2
4.498693048E2,9.922623901E2
4.499093070E2,9.922610474E2
4.499493089E2,9.922606201E2
4.499892964E2,9.922623901E2
4.500293026E2,9.922643433E2
4.500693002E2,9.922649536E2
4.501093068E2,9.922643433E2
4.501493060E2,9.922633667E2
4.501892967E2,9.922600708E2
4.502293081E2,9.922563477E2
4.502693025E2,9.922553711E2
4.503093065E2,9.922550049E2
4.503493054E2,9.922561646E2
4.503893057E2,9.922596436E2
4.504293050E2,9.922600708E2
4.504693077E2,9.922547607E2
4.505093060E2,9.922516479E2
4.505493057E2,9.922510986E2
4.505893099E2,9.922471924E2
4.506293071E2,9.922467651E2
4.506693057E2,9.922491455E2
4.507093092E2,9.922512817E2
4.507493041E2,9.922519531E2
4.507893064E2,9.922542114E2
4.508293102E2,9.922566528E2
4.508693028E2,9.922581787E2
4.509093052E2,9.922562256E2
4.509493054E2,9.922525635E2
4.509893072E2,9.922500000E2
4.510293045E2,9.922481689E2
4.510693092E2,9.922475586E2
4.511093137E2,9.922473755E2
4.511493049E2,9.922454224E2
4.511893111E2,9.922442627E2
4.512293059E2,9.922430420E2
4.512693101E2,9.922420654E2
4.513093107E2,9.922421875E2
4.513493012E2,9.922452393E2
4.513893074E2,9.922454834E2
4.514293049E2,9.922426758E2
4.514693079E2,9.922418213E2
4.515093100E2,9.922416992E2
4.515492986E2,9.922399292E2
4.515893116E2,9.922371826E2
4.516293049E2,9.922358398E2
4.516693017E2,9.922329102E2
4.517092997E2,9.922307739E2
4.517493100E2,9.922309570E2
4.517893060E2,9.922307739E2
4.518293085E2,9.922320557E2
4.518693078E2,9.922337036E2
4.519093062E2,9.922340698E2
4.519493110E2,9.922325439E2
4.519893082E2,9.922317505E2
4.520293017E2,9.922317505E2
4.520693083E2,9.922322998E2
4.521093051E2,9.922322998E2
4.521493073E2,9.922337036E2
4.521893061E2,9.922352295E2
4.522292986E2,9.922332153E2
4.522693076E2,9.922317505E2
4.523093051E2,9.922311401E2
4.523493087E2,9.922270508E2
4.523893067E2,9.922226562E2
4.524293096E2,9.922213135E2
4.524693056E2,9.922214966E2
4.525093018E2,9.922227783E2
4.525493061E2,9.922237549E2
4.525892989E2,9.922241211E2
4.526293092E2,9.922239380E2
4.526692961E2,9.922222900E2
4.527092929E2,9.922200317E2
4.527493048E2,9.922196045E2
4.527893057E2,9.922207031E2
4.528293084E2,9.922203979E2
4.528693044E2,9.922176514E2
4.529092988E2,9.922156372E2
4.529493089E2,9.922159424E2
4.529893038E2,9.922163086E2
4.530293123E2,9.922159424E2
4.530693031E2,9.922147217E2
4.531093089E2,9.922127686E2
4.531493097E2,9.922117920E2
4.531893049E2,9.922088013E2
4.532293106E2,9.922055664E2
4.532693020E2,9.922060547E2
4.533093094E2,9.922075195E2
4.533493150E2,9.922060547E2
4.533892991E2,9.922053833E2
4.534293061E2,9.922060547E2
4.534693033E2,9.922034302E2
4.535093102E2,9.921993408E2
4.535493063E2,9.921987305E2
4.535892988E2,9.921998901E2
4.536293063E2,9.922012939E2
4.536693015E2,9.922037964E2
4.537093101E2,9.922063599E2
4.537493012E2,9.922078247E2
4.537893062E2,9.922084961E2
4.538293068E2,9.922088623E2
4.538693012E2,9.922084961E2
4.539093066E2,9.922066650E2
4.539493007E2,9.922037964E2
4.539893049E2,9.922003174E2
4.540293062E2,9.921989136E2
4.540692939E2,9.921995850E2
4.541093084E2,9.921985474E2
4.541493023E2,9.921954346E2
4.541893113E2,9.921951904E2
4.542293050E2,9.921951294E2
4.542692964E2,9.921946411E2
4.543093088E2,9.921950073E2
4.543493007E2,9.921950073E2
4.543893085E2,9.921951294E2
4.544293041E2,9.921940308E2
4.544693093E2,9.921885986E2
4.545093133E2,9.921844482E2
4.545492994E2,9.921838989E2
4.545893095E2,9.921819458E2
4.546293025E2,9.921801758E2
4.546693023E2,9.921812744E2
4.547093108E2,9.921813354E2
4.547492969E2,9.921801758E2
4.547893110E2,9.921780396E2
4.548293054E2,9.921739502E2
4.548693052E2,9.921717529E2
4.549093089E2,9.921713867E2
4.549492989E2,9.921705933E2
4.549893090E2,9.921708984E2
4.550293062E2,9.921735229E2
4.550693086E2,9.921754761E2
4.551093070E2,9.921772461E2
4.551493034E2,9.921791992E2
4.551893109E2,9.921803589E2
4.552293059E2,9.921784058E2
4.552693107E2,9.921751099E2
4.553093072E2,9.921728516E2
4.553493075E2,9.921697388E2
4.553893094E2,9.921666870E2
4.554293010E2,9.921657104E2
4.554693133E2,9.921651611E2
4.555093057E2,9.921632080E2
4.555493088E2,9.921616211E2
4.555893103E2,9.921604614E2
4.556292974E2,9.921600342E2
4.556692936E2,9.921608276E2
4.557093041E2,9.921619873E2
4.557493102E2,9.921634521E2
4.557893057E2,9.921632080E2
4.558293094E2,9.921619263E2
4.558693102E2,9.921616211E2
4.559093025E2,9.921614380E2
4.559493080E2,9.921602783E2
4.559893015E2,9.921602783E2
4.560293053E2,9.921599731E2
4.560693102E2,9.921588135E2
4.561092971E2,9.921578979E2
4.561493086E2,9.921561279E2
4.561893072E2,9.921549683E2
4.562293102E2,9.921550903E2
4.562693107E2,9.921542969E2
4.563092960E2,9.921529541E2
4.563493089E2,9.921535034E2
4.563893057E2,9.921536255E2
4.564293118E2,9.921522217E2
4.564693107E2,9.921512451E2
4.565093127E2,9.921517334E2
4.565493125E2,9.921495972E2
4.565893072E2,9.921452026E2
4.566293076E2,9.921448364E2
4.566692981E2,9.921436768E2
4.567093112E2,9.921427002E2
4.567493036E2,9.921438599E2
4.567892978E2,9.921479492E2
4.568293086E2,9.921463623E2
4.568693057E2,9.921440430E2
4.569093110E2,9.921438599E2
4.569493083E2,9.921430664E2
4.569893008E2,9.921407471E2
4.570293056E2,9.921414185E2
4.570693070E2,9.921424561E2
4.571093119E2,9.921419678E2
4.571493090E2,9.921408081E2
4.571893092E2,9.921409302E2
4.572293097E2,9.921419067E2
4.572693020E2,9.921432495E2
4.573093096E2,9.921425781E2
4.573493051E2,9.921411133E2
4.573893110E2,9.921405029E2
4.574293094E2,9.921378174E2
4.574693006E2,9.921334839E2
4.575093136E2,9.921320190E2
4.575493083E2,9.921347656E2
4.575893087E2,9.921342773E2
4.576293096E2,9.921334839E2
4.576693051E2,9.921350708E2
4.577093101E2,9.921346436E2
4.577493059E2,9.921331787E2
4.577893096E2,9.921339722E2
4.578293085E2,9.921350708E2
4.578693065E2,9.921339722E2
4.579093105E2,9.921334839E2
4.579493041E2,9.921321411E2
4.579893101E2,9.921300049E2
4.580293054E2,9.921285400E2
4.580693084E2,9.921271362E2
4.581093140E2,9.921256714E2
4.581493013E2,9.921254883E2
4.581893141E2,9.921258545E2
4.582293023E2,9.921251221E2
4.582693092E2,9.921243286E2
4.583093098E2,9.921220703E2
4.583493000E2,9.921186523E2
4.583893068E2,9.921170654E2
4.584293018E2,9.921176758E2
4.584693116E2,9.921199341E2
4.585093089E2,9.921225586E2
4.585493068E2,9.921229248E2
4.585893149E2,9.921212158E2
4.586293041E2,9.921207886E2
4.586693032E2,9.921202393E2
4.587093033E2,9.921204834E2
4.587493100E2,9.921228638E2
4.587893061E2,9.921239014E2
4.588293050E2,9.921228638E2
4.588693100E2,9.921199951E2
4.589093057E2,9.921170044E2
4.589493113E2,9.921139526E2
4.589893056E2,9.921118164E2
4.590292942E2,9.921102295E2
4.590693040E2,9.921087036E2
4.591092999E2,9.921079102E2
4.591493082E2,9.921092529E2
4.591893085E2,9.921113281E2
4.592293063E2,9.921118164E2
4.592693048E2,9.921114502E2
4.593092997E2,9.921106567E2
4.593493033E2,9.921091919E2
4.593893027E2,9.921067505E2
4.594293059E2,9.921043091E2
4.594693079E2,9.921040039E2
4.595093032E2,9.921031494E2
4.595493089E2,9.921017456E2
4.595893038E2,9.921014404E2
4.596293076E2,9.920997314E2
4.596692938E2,9.920979614E2
4.597093005E2,9.920969849E2
4.597493098E2,9.920965576E2
4.597893059E2,9.920950317E2
4.598293078E2,9.920955200E2
4.598693057E2,9.920968018E2
4.599093076E2,9.920963745E2
4.599493103E2,9.920953979E2
4.599893010E2,9.920969849E2
4.600293086E2,9.920976562E2
4.600693062E2,9.920968018E2
4.601093085E2,9.920977783E2
4.601493060E2,9.920981445E2
4.601893163E2,9.920965576E2
4.602293098E2,9.920955811E2
4.602693005E2,9.920950317E2
4.603093086E2,9.920921631E2
4.603493088E2,9.920885010E2
4.603893005E2,9.920877686E2
4.604293063E2,9.920887451E2
4.604693007E2,9.920909424E2
4.605093068E2,9.920931396E2
4.605493069E2,9.920938721E2
4.605893065E2,9.920924683E2
4.606293059E2,9.920902100E2
4.606693051E2,9.920883789E2
4.607093073E2,9.920874023E2
4.607493025E2,9.920870361E2
4.607893081E2,9.920858154E2
4.608293053E2,9.920843506E2
4.608693038E2,9.920836792E2
4.609093096E2,9.920823975E2
4.609493051E2,9.920817261E2
4.609893104E2,9.920825195E2
4.610293093E2,9.920831299E2
4.610692974E2,9.920831299E2
4.611093051E2,9.920836182E2
4.611493046E2,9.920821533E2
4.611893087E2,9.920797119E2
4.612293045E2,9.920786133E2
4.612693069E2,9.920768433E2
4.613093068E2,9.920768433E2
4.613493046E2,9.920797729E2
4.613893094E2,9.920809326E2
4.614293010E2,9.920810547E2
4.614693063E2,9.920813599E2
4.615093058E2,9.920797729E2
4.615493007E2,9.920776367E2
4.615893092E2,9.920768433E2
4.616293012E2,9.920758667E2
4.616693028E2,9.920762939E2
4.617093082E2,9.920771484E2
4.617492970E2,9.920766602E2
4.617893065E2,9.920780029E2
4.618292999E2,9.920797729E2
4.618693063E2,9.920778198E2
4.619093064E2,9.920739136E2
4.619493093E2,9.920722656E2
4.619893052E2,9.920704956E2
4.620293019E2,9.920690308E2
4.620693096E2,9.920706177E2
4.621093054E2,9.920748901E2
4.621493082E2,9.920778198E2
4.621893086E2,9.920782471E2
4.622293023E2,9.920782471E2
4.622693141E2,9.920766602E2
4.623093031E2,9.920737305E2
4.623493081E2,9.920714111E2
4.623893060E2,9.920706177E2
4.624293001E2,9.920698242E2
4.624693071E2,9.920690308E2
4.625093098E2,9.920668945E2
4.625493090E2,9.920629883E2
4.625893057E2,9.920612183E2
4.626293107E2,9.920611572E2
4.626692943E2,9.920604248E2
4.627093020E2,9.920617065E2
4.627493120E2,9.920629883E2
4.627893054E2,9.920616455E2
4.628293110E2,9.920598755E2
4.628693063E2,9.920587158E2
4.629093046E2,9.920562744E2
4.629493071E2,9.920545044E2
4.629893020E2,9.920528564E2
4.630293069E2,9.920488281E2
4.630693021E2,9.920452271E2
4.631092936E2,9.920434570E2
4.631493024E2,9.920421143E2
4.631892997E2,9.920408325E2
4.632293103E2,9.920386963E2
4.632693063E2,9.920356445E2
4.633093067E2,9.920346680E2
4.633493057E2,9.920340576E2
4.633893018E2,9.920340576E2
4.634293084E2,9.920379639E2
4.634693036E2,9.920408936E2
4.635093074E2,9.920390625E2
4.635493070E2,9.920387573E2
4.635893044E2,9.920389404E2
4.636293084E2,9.920354614E2
4.636692988E2,9.920333252E2
4.637093073E2,9.920343628E2
4.637493080E2,9.920344849E2
4.637893011E2,9.920332031E2
4.638293149E2,9.920338745E2
4.638693106E2,9.920340576E2
4.639093106E2,9.920335083E2
4.639493073E2,9.920335693E2
4.639893082E2,9.920335083E2
4.640293092E2,9.920330811E2
4.640693031E2,9.920314331E2
4.641093133E2,9.920288086E2
4.641493044E2,9.920272217E2
4.641893089E2,9.920255127E2
4.642293142E2,9.920221558E2
4.642693064E2,9.920209961E2
4.643093088E2,9.920219727E2
4.643493062E2,9.920217896E2
4.643893086E2,9.920222778E2
4.644293085E2,9.920260620E2
4.644693009E2,9.920309448E2
4.645093142E2,9.920309448E2
4.645493024E2,9.920281982E2
4.645892925E2,9.920268555E2
4.646293059E2,9.920250244E2
4.646693041E2,9.920219727E2
4.647093107E2,9.920203857E2
4.647493020E2,9.920202026E2
4.647893092E2,9.920206299E2
4.648293136E2,9.920200195E2
4.648693101E2,9.920184326E2
4.649093115E2,9.920187378E2
4.649493111E2,9.920200195E2
4.649893149E2,9.920177002E2
4.650293038E2,9.920143433E2
4.650693088E2,9.920141602E2
4.651093099E2,9.920149536E2
4.651492983E2,9.920156250E2
4.651893094E2,9.920177002E2
4.652293023E2,9.920203857E2
4.652693075E2,9.920220947E2
4.653093051E2,9.920229492E2
4.653493065E2,9.920217896E2
4.653893043E2,9.920203857E2
4.654293064E2,9.920162964E2
4.654693110E2,9.920120239E2
4.655093046E2,9.920100708E2
4.655493110E2,9.920087891E2
4.655893087E2,9.920079346E2
4.656293023E2,9.920086670E2
4.656692957E2,9.920081177E2
4.657093049E2,9.920040894E2
4.657493111E2,9.920011597E2
4.657893139E2,9.920008545E2
4.658293034E2,9.920007935E2
4.658693066E2,9.919975586E2
4.659093038E2,9.919969482E2
4.659493084E2,9.919971924E2
4.659893069E2,9.919944458E2
4.660293004E2,9.919932861E2
4.660693065E2,9.919949951E2
4.661093010E2,9.919937744E2
4.661493061E2,9.919923096E2
4.661893012E2,9.919910889E2
4.662293056E2,9.919885864E2
4.662693063E2,9.919885864E2
4.663093046E2,9.919910889E2
4.663493079E2,9.919910889E2
4.663893018E2,9.919915161E2
4.664293076E2,9.919943237E2
4.664693059E2,9.919954224E2
4.665092958E2,9.919939575E2
4.665493100E2,9.919944458E2
4.665893064E2,9.919947510E2
4.666293069E2,9.919926758E2
4.666692960E2,9.919910889E2
4.667092948E2,9.919887695E2
4.667493018E2,9.919855347E2
4.667893002E2,9.919832764E2
4.668293070E2,9.919822998E2
4.668693036E2,9.919797974E2
4.669093068E2,9.919783936E2
4.669493063E2,9.919793701E2
4.669893010E2,9.919785156E2
4.670293097E2,9.919764404E2
4.670693028E2,9.919775391E2
4.671093059E2,9.919791870E2
4.671493102E2,9.919803467E2
4.671892961E2,9.919829102E2
4.672293094E2,9.919843750E2
4.672693064E2,9.919830322E2
4.673093102E2,9.919803467E2
4.673493043E2,9.919768677E2
4.673892964E2,9.919739990E2
4.674293043E2,9.919731445E2
4.674692986E2,9.919725342E2
4.675093037E2,9.919738159E2
4.675493025E2,9.919762573E2
4.675893063E2,9.919765625E2
4.676293042E2,9.919774170E2
4.676693036E2,9.919803467E2
4.677093070E2,9.919808350E2
4.677493010E2,9.919797974E2
4.677893058E2,9.919780273E2
4.678293064E2,9.919739990E2
4.678692951E2,9.919692383E2
4.679093098E2,9.919672852E2
4.679493044E2,9.919671631E2
4.679893120E2,9.919685669E2
4.680293084E2,9.919708252E2
4.680692946E2,9.919710083E2
4.681093061E2,9.919690552E2
4.681493038E2,9.919654541E2
4.681893055E2,9.919620361E2
4.682292994E2,9.919602661E2
4.682693063E2,9.919586182E2
4.683093074E2,9.919577026E2
4.683493005E2,9.919588623E2
4.683893062E2,9.919611206E2
4.684293002E2,9.919617920E2
4.684693069E2,9.919620972E2
4.685093052E2,9.919630127E2
4.685492928E2,9.919625854E2
4.685893050E2,9.919594727E2
4.686293015E2,9.919578247E2
4.686693010E2,9.919581299E2
4.687093134E2,9.919552612E2
4.687492949E2,9.919519653E2
4.687893082E2,9.919515381E2
4.688292999E2,9.919527588E2
4.688693050E2,9.919539795E2
4.689093002E2,9.919577026E2
4.689493047E2,9.919620361E2
4.689893042E2,9.919639893E2
4.690293025E2,9.919612427E2
4.690693061E2,9.919573364E2
4.691093012E2,9.919542236E2
4.691493074E2,9.919509888E2
4.691893106E2,9.919498901E2
4.692292947E2,9.919497070E2
4.692693109E2,9.919495239E2
4.693093041E2,9.919506836E2
4.693493079E2,9.919482422E2
4.693893079E2,9.919428711E2
4.694292956E2,9.919409180E2
4.694693082E2,9.919407959E2
4.695093010E2,9.919386597E2
4.695493068E2,9.919390869E2
4.695893005E2,9.919411011E2
4.696293050E2,9.919400635E2
4.696692920E2,9.919382935E2
4.697092992E2,9.919381714E2
4.697493071E2,9.919378662E2
4.697893005E2,9.919363403E2
4.698293052E2,9.919347534E2
4.698693040E2,9.919324951E2
4.699092929E2,9.919300537E2
4.699493090E2,9.919282227E2
4.699892994E2,9.919288330E2
4.700293064E2,9.919321289E2
4.700693065E2,9.919354248E2
4.701092935E2,9.919368286E2
4.701493057E2,9.919376831E2
4.701893031E2,9.919362183E2
4.702293093E2,9.919321289E2
4.702693090E2,9.919288330E2
4.703093106E2,9.919272461E2
4.703493069E2,9.919252930E2
4.703893023E2,9.919243164E2
4.704293134E2,9.919241333E2
4.704693031E2,9.919233398E2
4.705093048E2,9.919231567E2
4.705493136E2,9.919239502E2
4.705892972E2,9.919251099E2
4.706293136E2,9.919251709E2
4.706692975E2,9.919251099E2
4.707093043E2,9.919235229E2
4.707493072E2,9.919197998E2
4.707892940E2,9.919165039E2
4.708293038E2,9.919139404E2
4.708693046E2,9.919110107E2
4.709093093E2,9.919085083E2
4.709493102E2,9.919080811E2
4.709893074E2,9.919088135E2
4.710293078E2,9.919100342E2
4.710693023E2,9.919110107E2
4.711093102E2,9.919102783E2
4.711493028E2,9.919108276E2
4.711893083E2,9.919102783E2
4.712293115E2,9.919083862E2
4.712692994E2,9.919085693E2
4.713093107E2,9.919102783E2
4.713493106E2,9.919108276E2
4.713893119E2,9.919106445E2
4.714293081E2,9.919096680E2
4.714692945E2,9.919080811E2
4.715093072E2,9.919080811E2
4.715493028E2,9.919072266E2
4.715893082E2,9.919065552E2
4.716293132E2,9.919086914E2
4.716693018E2,9.919088745E2
4.717093116E2,9.919078979E2
4.717493049E2,9.919088745E2
4.717893094E2,9.919104614E2
4.718293122E2,9.919075317E2
4.718693078E2,9.919041748E2
4.719093092E2,9.919005127E2
4.719493021E2,9.918967896E2
4.719893133E2,9.918940430E2
4.720293018E2,9.918945312E2
4.720693100E2,9.918959961E2
4.721093056E2,9.918956909E2
4.721492945E2,9.918942261E2
4.721893036E2,9.918924561E2
4.722292965E2,9.918899536E2
4.722693039E2,9.918889771E2
4.723093040E2,9.918891602E2
4.723493055E2,9.918881836E2
4.723893033E2,9.918889771E2
4.724293018E2,9.918922729E2
4.724693081E2,9.918930664E2
4.725092997E2,9.918914795E2
4.725493029E2,9.918912964E2
4.725893080E2,9.918887939E2
4.726292996E2,9.918833008E2
4.726692924E2,9.918800049E2
4.727092999E2,9.918815308E2
4.727493060E2,9.918829346E2
4.727893046E2,9.918833008E2
4.728292900E2,9.918839111E2
4.728693030E2,9.918837891E2
4.729092999E2,9.918822021E2
4.729493053E2,9.918805542E2
4.729893135E2,9.918786011E2
4.730293081E2,9.918772583E2
4.730693084E2,9.918778076E2
4.731093036E2,9.918790283E2
4.731493076E2,9.918779297E2
4.731893040E2,9.918772583E2
4.732293086E2,9.918787842E2
4.732693125E2,9.918779297E2
4.733093028E2,9.918758545E2
4.733493122E2,9.918748779E2
4.733893054E2,9.918736572E2
4.734293110E2,9.918707275E2
4.734693114E2,9.918704834E2
4.735092962E2,9.918718872E2
4.735493097E2,9.918723755E2
4.735893051E2,9.918746948E2
4.736293057E2,9.918795166E2
4.736692918E2,9.918797607E2
4.737093053E2,9.918753052E2
4.737493069E2,9.918741455E2
4.737893002E2,9.918743286E2
4.738293064E2,9.918715820E2
4.738693009E2,9.918712158E2
4.739093042E2,9.918750000E2
4.739493054E2,9.918751221E2
4.739893023E2,9.918722534E2
4.740293093E2,9.918719482E2
4.740693044E2,9.918712158E2
4.741093072E2,9.918679810E2
4.741493032E2,9.918678589E2
4.741892973E2,9.918682861E2
4.742293042E2,9.918655396E2
4.742692994E2,9.918659058E2
4.743093035E2,9.918682861E2
4.743493060E2,9.918686523E2
4.743893030E2,9.918682861E2
4.744293058E2,9.918676758E2
4.744692984E2,9.918655396E2
4.745093074E2,9.918630981E2
4.745493020E2,9.918621826E2
4.745893051E2,9.918610229E2
4.746293083E2,9.918600464E2
4.746693070E2,9.918611450E2
4.747093055E2,9.918621216E2
4.747493093E2,9.918603516E2
4.747893082E2,9.918594971E2
4.748293082E2,9.918593750E2
4.748692993E2,9.918572998E2
4.749093077E2,9.918557739E2
4.749493007E2,9.918551025E2
4.749893091E2,9.918546753E2
4.750293078E2,9.918543701E2
4.750693090E2,9.918530273E2
4.751093110E2,9.918516846E2
4.751493033E2,9.918510742E2
4.751893078E2,9.918504639E2
4.752293044E2,9.918502808E2
4.752693093E2,9.918512573E2
4.753093107E2,9.918516846E2
4.753493101E2,9.918520508E2
4.753893094E2,9.918525391E2
4.754293096E2,9.918504639E2
4.754693118E2,9.918474731E2
4.755093127E2,9.918453979E2
4.755493015E2,9.918434448E2
4.755893115E2,9.918403320E2
4.756293064E2,9.918387451E2
4.756693073E2,9.918375854E2
4.757093108E2,9.918346558E2
4.757493095E2,9.918327026E2
4.757893106E2,9.918319092E2
4.758293054E2,9.918323364E2
4.758693112E2,9.918327026E2
4.759093077E2,9.918323364E2
4.759493105E2,9.918317261E2
4.759893077E2,9.918305664E2
4.760293044E2,9.918280029E2
4.760693069E2,9.918250732E2
4.761093046E2,9.918240967E2
4.761493083E2,9.918233643E2
4.761893064E2,9.918227539E2
4.762293020E2,9.918229370E2
4.762693100E2,9.918233643E2
4.763093025E2,9.918221436E2
4.763493100E2,9.918214111E2
4.763893072E2,9.918215942E2
4.764293063E2,9.918200073E2
4.764693032E2,9.918188477E2
4.765093005E2,9.918211670E2
4.765493058E2,9.918242188E2
4.765893025E2,9.918245850E2
4.766293082E2,9.918248901E2
4.766692947E2,9.918245239E2
4.767093033E2,9.918231201E2
4.767493125E2,9.918201904E2
4.767893077E2,9.918176880E2
4.768293145E2,9.918165283E2
4.768693058E2,9.918157349E2
4.769093013E2,9.918146362E2
4.769493058E2,9.918139648E2
4.769893028E2,9.918153076E2
4.770293097E2,9.918167725E2
4.770693045E2,9.918180542E2
4.771093068E2,9.918190308E2
4.771493087E2,9.918178711E2
4.771893044E2,9.918145752E2
4.772293095E2,9.918117065E2
4.772693051E2,9.918092041E2
4.773093102E2,9.918085938E2
4.773493094E2,9.918090820E2
4.773893054E2,9.918102417E2
4.774293103E2,9.918112183E2
4.774693062E2,9.918112183E2
4.775093109E2,9.918092041E2
4.775493065E2,9.918071289E2
4.775892970E2,9.918063354E2
4.776293094E2,9.918059692E2
4.776693036E2,9.918053589E2
4.777093105E2,9.918026123E2
4.777493047E2,9.918022461E2
4.777893111E2,9.918026123E2
4.778293097E2,9.918016357E2
4.778693049E2,9.918018799E2
4.779093115E2,9.918040161E2
4.779493070E2,9.918043823E2
4.779893124E2,9.918027344E2
4.780293083E2,9.918014526E2
4.780693051E2,9.918018799E2
4.781093106E2,9.918024292E2
4.781493080E2,9.918018799E2
4.781893078E2,9.918035889E2
4.782293102E2,9.918059692E2
4.782692996E2,9.918051758E2
4.783093081E2,9.918030396E2
4.783493038E2,9.917981567E2
4.783893071E2,9.917931519E2
4.784293074E2,9.917895508E2
4.784693108E2,9.917858276E2
4.785093154E2,9.917860107E2
4.785493036E2,9.917897339E2
4.785893146E2,9.917903442E2
4.786293090E2,9.917886963E2
4.786693038E2,9.917887573E2
4.787093136E2,9.917880859E2
4.787493031E2,9.917867432E2
4.787893085E2,9.917858276E2
4.788293051E2,9.917882690E2
4.788693092E2,9.917913208E2
4.789093065E2,9.917911377E2
4.789493061E2,9.917918091E2
4.789893076E2,9.917922974E2
4.790292994E2,9.917896729E2
4.790693088E2,9.917862549E2
4.791093124E2,9.917840576E2
4.791493137E2,9.917821045E2
4.791893089E2,9.917823486E2
4.792293077E2,9.917844849E2
4.792693102E2,9.917862549E2
4.793093137E2,9.917866211E2
4.793493121E2,9.917875977E2
4.793893152E2,9.917866211E2
4.794293101E2,9.917822266E2
4.794693114E2,9.917799683E2
4.795093057E2,9.917797852E2
4.795493108E2,9.917772217E2
4.795893118E2,9.917755127E2
4.796292988E2,9.917772217E2
4.796692968E2,9.917768555E2
4.797093036E2,9.917762451E2
4.797493073E2,9.917770386E2
4.797893092E2,9.917765503E2
4.798293112E2,9.917744141E2
4.798693076E2,9.917711792E2
4.799093059E2,9.917661133E2
4.799493095E2,9.917622070E2
4.799893056E2,9.917615356E2
4.800293080E2,9.917603760E2
4.800693086E2,9.917600708E2
4.801093064E2,9.917623291E2
4.801493085E2,9.917631836E2
4.801893067E2,9.917622070E2
4.802293080E2,9.917635498E2
4.802693103E2,9.917645264E2
4.803092964E2,9.917633667E2
4.803493055E2,9.917651367E2
4.803893075E2,9.917677002E2
4.804293087E2,9.917662354E2
4.804693081E2,9.917640381E2
4.805093107E2,9.917631836E2
4.805493094E2,9.917594604E2
4.805893088E2,9.917530518E2
4.806293087E2,9.917496948E2
4.806692941E2,9.917484131E2
4.807093088E2,9.917483521E2
4.807493043E2,9.917489014E2
4.807893062E2,9.917487183E2
4.808293137E2,9.917479248E2
4.808693025E2,9.917479248E2
4.809093086E2,9.917462158E2
4.809493084E2,9.917457886E2
4.809892956E2,9.917483521E2
4.810293106E2,9.917485352E2
4.810693083E2,9.917465820E2
4.811093105E2,9.917459106E2
4.811493095E2,9.917438354E2
4.811893093E2,9.917415161E2
4.812293113E2,9.917410889E2
4.812693106E2,9.917410278E2
4.813093114E2,9.917397461E2
4.813493033E2,9.917387695E2
4.813893145E2,9.917403564E2
4.814293135E2,9.917434692E2
4.814693075E2,9.917457275E2
4.815093148E2,9.917465820E2
4.815493041E2,9.917469482E2
4.815893050E2,9.917454224E2
4.816293079E2,9.917426758E2
4.816693088E2,9.917401123E2
4.817093118E2,9.917379761E2
4.817493062E2,9.917368164E2
4.817893098E2,9.917360229E2
4.818293108E2,9.917371826E2
4.818692978E2,9.917410889E2
4.819093084E2,9.917438354E2
4.819493054E2,9.917434692E2
4.819893136E2,9.917438354E2
4.820293106E2,9.917410889E2
4.820693087E2,9.917342529E2
4.821093096E2,9.917309570E2
